"","tax","income","csp","age","educ","marital","race","sex","ss"
"29129",0,28600,0,25,"40","1","1","1",0
"29130",310,77276,0,61,"43","1","1","2",0
"29131",634,44080,0,66,"39","1","1","2",7746
"29132",163,9394,0,66,"45","1","1","1",0
"29133",0,35970,0,25,"38","7","1","1",0
"29134",840,51420,0,48,"40","1","1","1",0
"29135",0,27021,0,41,"36","7","1","2",0
"29136",0,150100,0,28,"44","1","4","1",0
"29137",0,56000,0,32,"42","1","1","1",0
"29138",0,2040,0,44,"40","7","1","1",0
"29139",1700,69000,0,46,"39","5","1","2",0
"29140",1600,42308,0,38,"40","1","1","1",0
"29141",2500,104746,0,63,"43","1","1","2",0
"29142",215,51456,0,62,"39","1","1","1",2686
"29143",2583,57100,0,51,"39","5","2","1",0
"29144",2400,57090,0,42,"42","1","1","2",0
"29145",4000,21009,0,75,"39","4","1","2",12498
"29146",6500,65620,0,57,"39","4","1","2",0
"29147",1500,73492,0,64,"43","1","1","1",0
"29148",988,75714,0,55,"39","1","1","1",0
"29149",2300,63848,0,63,"40","1","1","2",0
"29150",0,2693,0,33,"39","1","1","2",0
"29151",1600,32815,0,48,"39","5","1","1",0
"29152",0,65353,0,28,"40","5","1","1",0
"29153",0,30168,0,35,"43","1","1","2",0
"29154",0,50030,0,26,"43","1","1","2",0
"29155",1100,24493,0,78,"36","4","1","2",10374
"29156",0,66000,0,29,"37","7","1","1",0
"29157",15000,56200,0,29,"43","1","4","1",0
"29158",0,21500,0,50,"39","1","4","1",0
"29159",0,63500,0,49,"41","1","1","1",0
"29160",0,39460,0,48,"39","1","1","1",0
"29161",2000,121014,0,50,"41","1","1","2",0
"29163",0,231925,0,54,"40","6","1","1",0
"29164",10000,51700,0,49,"39","1","1","1",0
"29165",413,28255,0,60,"39","4","1","2",0
"29166",2600,65954,0,64,"43","1","1","1",2646
"29167",2000,99278,0,62,"43","1","1","1",1800
"29168",4300,28575,0,80,"43","4","1","1",12486
"29169",2800,46100,0,58,"43","1","1","1",0
"29170",645,52312,0,50,"40","5","1","1",0
"29171",2500,55605,0,52,"36","1","2","2",0
"29172",1260,37400,0,25,"44","7","1","2",0
"29173",0,100200,0,42,"43","3","1","1",0
"29174",0,120291,0,29,"44","7","1","2",0
"29175",0,35900,0,24,"43","7","1","2",0
"29176",0,135500,0,39,"40","1","1","1",0
"29178",0,30000,0,42,"43","7","1","2",0
"29179",4500,30000,0,46,"39","1","1","1",0
"29180",2000,9263,0,71,"39","4","1","2",8262
"29182",4686,77724,0,36,"45","1","1","2",0
"29183",0,22200,0,26,"40","7","1","2",0
"29184",0,35397,0,79,"39","4","1","2",12546
"29185",0,32221,5200,35,"39","7","2","2",0
"29186",3200,20244,0,49,"40","1","1","1",0
"29187",1850,21043,0,33,"43","7","1","2",0
"29188",0,10104,0,77,"43","1","1","2",0
"29189",1400,71806,0,25,"34","7","2","2",0
"29190",0,41000,0,40,"39","6","2","2",0
"29191",0,35000,0,53,"40","7","2","2",0
"29192",2640,22434,0,76,"34","4","2","2",4434
"29193",0,11790,0,37,"39","7","2","1",0
"29194",0,7728,0,43,"34","7","2","2",0
"29195",0,20032,0,74,"43","1","1","1",12546
"29196",0,13891,0,60,"43","5","1","2",0
"29197",0,39000,0,25,"40","7","1","1",0
"29198",0,101910,0,34,"43","1","4","1",0
"29199",0,125031,0,31,"44","1","1","1",0
"29200",1400,39000,0,24,"40","7","2","1",0
"29201",4000,30106,0,90,"39","4","1","2",8106
"29202",1000,17130,0,82,"39","4","1","2",14130
"29203",2100,113282,0,41,"43","1","1","1",0
"29204",0,30000,0,30,"40","1","1","1",0
"29205",3000,73600,0,51,"42","1","1","2",0
"29206",3100,191666,0,53,"39","1","1","2",0
"29207",0,31000,0,52,"39","5","1","1",0
"29208",2000,48356,0,51,"40","5","1","1",0
"29209",0,23002,0,22,"43","7","1","2",0
"29211",0,20316,0,34,"40","1","1","2",0
"29212",0,4306,0,33,"40","6","2","2",0
"29213",2888,94260,0,37,"45","1","1","1",0
"29214",1813,71366,0,80,"40","1","1","1",11346
"29215",4500,122187,0,36,"43","1","1","1",0
"29216",550,41630,0,46,"39","3","1","1",0
"29217",2000,23197,0,71,"41","4","1","1",5346
"29218",6000,46422,0,48,"33","1","1","1",0
"29219",0,10200,0,69,"40","1","1","1",0
"29220",0,11389,0,90,"39","1","2","1",5946
"29221",2400,111564,0,41,"40","1","1","1",0
"29222",3350,62025,0,40,"37","1","1","1",0
"29223",1800,38146,0,70,"41","1","1","1",12546
"29224",5350,26743,0,74,"40","4","1","1",10146
"29225",3840,122125,0,63,"43","1","1","1",14000
"29226",3000,83500,0,34,"40","1","1","1",0
"29227",3268,29666,0,53,"39","1","1","2",8466
"29228",1657,41815,0,39,"43","5","1","1",0
"29229",4000,22708,0,70,"42","1","1","1",9174
"29230",3500,25388,0,66,"38","1","1","1",9066
"29231",5657,64719,0,33,"41","1","1","1",0
"29232",5200,52100,0,28,"39","1","1","1",0
"29233",1200,56478,0,46,"39","7","1","1",17898
"29234",0,54000,0,45,"39","1","1","2",0
"29235",1537,30000,0,52,"39","5","1","2",0
"29236",4300,31851,0,63,"39","1","1","1",0
"29237",0,14000,0,44,"40","1","4","1",0
"29238",0,58200,0,25,"43","1","1","2",0
"29239",3250,52080,0,44,"40","1","1","1",0
"29240",0,32377,0,37,"42","7","1","2",0
"29241",2700,57832,0,45,"39","1","1","2",0
"29242",0,111112,0,36,"40","1","1","1",0
"29243",3137,100000,0,47,"41","1","1","1",0
"29244",345,14670,0,49,"39","5","1","2",0
"29245",0,2392,0,43,"39","7","2","2",0
"29246",600,57048,0,53,"39","1","1","1",0
"29247",0,45577,0,28,"43","7","1","2",0
"29248",0,96650,0,64,"46","1","1","1",0
"29249",0,32802,0,31,"40","7","4","2",0
"29250",333,15600,0,39,"39","5","1","1",0
"29251",2000,65702,0,50,"40","1","1","1",0
"29252",2500,152162,0,42,"43","1","1","1",0
"29253",1900,64080,0,47,"39","1","1","2",0
"29254",2400,426895,0,38,"41","1","1","1",0
"29255",0,36000,0,53,"39","5","2","2",0
"29256",3653,102800,0,39,"41","1","1","1",0
"29257",750,50100,0,32,"43","7","1","2",0
"29259",0,101147,0,30,"42","7","1","1",0
"29260",0,6032,0,32,"39","1","2","1",0
"29261",4000,90646,0,46,"39","1","1","1",0
"29262",2600,261486,0,55,"39","1","1","1",0
"29263",1400,27126,0,79,"38","1","1","1",9894
"29264",0,20211,0,23,"39","7","1","2",0
"29265",3000,58653,0,39,"43","5","4","1",0
"29266",4000,116709,0,47,"42","5","1","1",0
"29267",3694,37160,0,69,"41","1","1","2",4800
"29268",1000,143084,0,57,"43","1","1","1",0
"29269",836,17000,0,66,"42","1","1","1",0
"29270",2132,138181,0,41,"41","1","1","2",0
"29271",2050,27000,0,45,"43","1","1","2",0
"29272",4109,270547,0,41,"45","1","1","1",0
"29273",4300,104000,0,34,"43","1","1","1",0
"29274",2000,25824,0,69,"40","7","1","2",9396
"29275",1700,66119,0,26,"39","1","1","2",0
"29276",1165,14400,0,32,"36","1","1","1",0
"29277",900,16558,0,66,"39","5","2","2",7986
"29278",0,9996,0,59,"36","1","2","1",0
"29279",0,37337,0,44,"39","1","1","2",0
"29280",800,59985,0,44,"39","1","1","2",0
"29281",2211,149855,180,43,"41","1","1","1",0
"29282",1900,131806,0,49,"43","1","1","1",0
"29283",2079,120080,0,49,"41","1","1","1",0
"29284",0,54755,0,47,"42","5","1","2",8274
"29285",2000,108000,0,52,"41","1","1","1",0
"29286",3900,18409,0,89,"32","4","1","2",8346
"29287",0,77000,0,45,"44","5","1","1",0
"29288",1200,296302,0,37,"39","1","1","2",0
"29289",1693,100256,0,35,"39","1","1","1",0
"29290",2400,45484,0,37,"43","1","1","1",0
"29291",1250,95608,0,62,"43","1","1","1",0
"29292",2217,71340,0,48,"40","1","1","1",0
"29293",200,9920,0,42,"32","7","1","1",9570
"29294",1309,177200,0,59,"40","1","1","1",0
"29295",1400,44500,0,25,"39","1","1","1",0
"29296",1300,31200,0,22,"39","1","1","1",0
"29297",900,35546,0,46,"39","1","1","2",0
"29298",0,26067,0,48,"41","5","1","2",0
"29299",1500,81000,0,39,"40","1","1","2",0
"29300",1687,17660,0,83,"41","1","1","1",7836
"29301",950,60040,0,35,"39","1","1","1",0
"29302",1017,23787,0,41,"39","1","4","2",0
"29303",257,66904,0,40,"40","1","1","1",0
"29304",0,38084,0,32,"43","7","1","2",0
"29305",1200,30021,0,42,"39","7","1","1",0
"29306",800,25043,0,68,"39","1","1","1",13200
"29307",400,62051,0,65,"37","1","1","2",8946
"29308",2768,37158,0,77,"34","1","1","2",4374
"29309",1100,53009,0,34,"40","5","1","1",0
"29310",871,44977,0,38,"40","1","1","1",0
"29311",0,25490,0,24,"42","1","1","1",0
"29312",144,53530,0,31,"39","5","1","1",0
"29313",0,14716,6400,36,"40","6","1","2",0
"29314",0,42368,0,64,"36","4","1","2",10368
"29315",500,60259,0,52,"40","5","1","2",0
"29316",960,65786,0,45,"40","1","1","1",0
"29317",1999,89300,0,54,"40","1","1","1",0
"29318",1200,45104,0,54,"39","1","1","1",0
"29319",6010,49025,0,23,"43","1","1","2",0
"29320",0,86599,0,24,"40","7","1","1",0
"29321",2190,77027,0,58,"39","1","1","2",0
"29322",1600,72979,0,36,"39","1","1","2",0
"29323",0,24600,0,26,"43","7","1","1",0
"29324",1700,32757,0,88,"44","3","1","2",12810
"29326",518,27846,0,39,"45","6","2","2",0
"29327",0,68014,0,33,"43","1","2","1",0
"29328",1300,67343,0,47,"39","1","1","2",0
"29329",2100,137440,0,49,"44","1","1","1",0
"29330",1666,45699,0,39,"39","1","1","1",0
"29331",1666,41384,0,28,"39","1","1","2",0
"29332",3000,180252,0,56,"44","1","1","2",0
"29333",3500,70324,0,35,"43","1","1","1",0
"29334",4000,73300,0,48,"43","1","1","2",0
"29335",1250,40021,0,42,"43","1","1","2",0
"29336",0,50700,0,17,"37","7","1","2",0
"29337",3520,81000,0,29,"43","1","1","1",0
"29338",2732,26512,0,74,"35","1","1","1",14946
"29339",2476,25002,0,72,"46","1","1","1",12300
"29340",3500,139824,0,44,"44","1","1","1",0
"29341",3722,40002,0,73,"44","1","1","1",14916
"29342",4500,85026,0,40,"45","1","1","1",0
"29344",2745,76702,0,65,"39","7","1","1",11346
"29345",0,213004,0,37,"45","7","4","1",0
"29346",1846,20396,0,69,"40","4","1","2",12546
"29347",1200,26277,0,49,"43","5","1","2",0
"29348",2500,63500,0,38,"39","1","1","2",0
"29349",1200,52613,0,28,"39","7","1","2",0
"29350",0,36246,0,36,"37","1","1","1",0
"29351",1300,102504,0,43,"44","1","1","1",0
"29352",1600,80121,0,28,"39","1","1","1",0
"29353",0,50777,0,28,"44","7","1","2",0
"29354",1399,17009,0,45,"43","5","1","2",0
"29355",0,78968,0,27,"40","7","1","2",0
"29356",1000,179954,0,57,"39","1","1","2",0
"29357",3000,63059,0,62,"39","4","1","2",6006
"29358",1000,20206,0,49,"39","1","1","1",0
"29359",1600,52190,0,52,"40","1","1","1",0
"29360",0,82000,0,31,"43","1","1","1",0
"29361",0,14048,0,20,"36","7","2","2",0
"29362",0,23952,0,88,"32","1","2","1",16842
"29363",0,75849,0,29,"41","1","1","2",0
"29364",1800,110000,0,44,"41","7","1","2",0
"29365",800,20324,0,88,"39","3","1","2",16242
"29366",0,25535,0,27,"39","6","2","1",0
"29367",650,10900,0,87,"39","5","1","2",10800
"29368",2000,32740,0,81,"34","1","1","1",10158
"29369",240,12277,0,38,"40","7","2","2",0
"29370",1500,51888,0,53,"35","1","1","1",0
"29371",1200,58000,0,57,"40","1","1","1",0
"29372",976,44200,0,31,"39","7","2","1",0
"29373",400,265810,0,50,"44","1","1","1",0
"29374",250,102240,0,41,"43","1","1","2",0
"29375",1999,29400,0,61,"39","5","2","2",0
"29376",2300,37750,0,22,"44","7","2","1",0
"29377",615,103030,0,31,"40","1","1","1",0
"29378",700,22644,0,73,"31","4","1","2",10986
"29379",2000,88743,0,45,"43","1","1","1",0
"29380",1206,125677,0,60,"43","1","1","1",0
"29381",2300,99308,0,42,"43","1","1","1",0
"29382",2442,35192,0,40,"39","1","3","1",0
"29383",1700,66400,0,30,"43","1","1","1",0
"29384",0,2328,0,59,"36","6","2","2",0
"29385",1025,37540,0,76,"39","1","1","1",14190
"29386",0,24010,0,43,"39","5","1","1",0
"29387",0,6850,0,24,"43","7","1","1",0
"29388",1318,15732,0,88,"34","1","1","2",7194
"29390",900,47365,0,41,"39","7","1","1",0
"29391",1300,27520,0,73,"39","4","1","2",12666
"29392",0,14500,0,32,"40","5","1","2",0
"29393",985,31975,0,74,"43","4","1","2",7734
"29394",2300,151051,0,35,"43","1","1","1",0
"29395",4000,187052,0,43,"44","1","1","2",0
"29396",2000,49488,0,71,"43","4","1","2",8526
"29397",765,24384,0,45,"44","1","1","1",0
"29398",0,16960,0,59,"39","1","4","1",0
"29399",767,89546,0,46,"43","1","1","1",0
"29400",145,8524,0,71,"34","4","1","2",6624
"29401",1200,53069,0,31,"43","1","1","2",0
"29402",494,57388,0,35,"40","1","1","1",0
"29403",479,83775,0,39,"44","1","1","1",0
"29404",2500,105267,0,42,"44","1","1","1",0
"29405",1300,63000,0,34,"39","1","1","2",0
"29406",1000,61096,0,47,"40","1","1","1",0
"29407",2000,43000,0,60,"40","1","1","2",0
"29408",250,26400,0,60,"39","1","1","1",0
"29410",800,60517,0,62,"39","1","1","1",0
"29411",0,14600,0,19,"39","7","2","2",0
"29412",833,28142,0,75,"39","1","1","2",6546
"29413",640,14824,0,70,"43","1","1","1",13746
"29414",1340,57580,0,42,"44","1","1","2",0
"29415",350,20000,0,47,"34","5","1","2",0
"29417",565,33000,0,62,"36","1","1","1",0
"29418",475,87778,0,57,"41","1","1","1",0
"29419",160,81650,0,43,"40","1","2","1",0
"29420",2275,62800,0,54,"40","1","2","1",0
"29421",500,96922,0,50,"37","1","1","1",0
"29422",974,53484,3484,28,"40","1","1","2",0
"29423",1092,67217,0,45,"40","1","1","1",0
"29424",216,32523,0,59,"39","1","1","1",0
"29425",833,29512,0,69,"39","1","1","1",0
"29426",1500,59854,0,43,"39","1","1","1",0
"29427",1200,68623,0,56,"39","1","1","1",0
"29428",126,23000,0,55,"39","1","1","1",0
"29429",700,55668,0,66,"39","1","1","1",9204
"29430",450,36800,0,46,"36","1","1","1",0
"29431",2000,80000,0,57,"46","7","1","2",0
"29432",502,70078,0,67,"39","1","1","2",8274
"29433",0,46000,0,31,"41","1","1","2",0
"29434",3000,110363,0,53,"43","1","2","1",0
"29435",0,600,0,40,"39","5","1","2",0
"29436",1554,44830,0,61,"35","1","1","1",0
"29437",1554,45346,0,61,"35","1","1","1",12066
"29438",3300,133180,0,43,"43","1","1","1",0
"29439",0,32004,0,27,"43","7","2","2",0
"29440",0,13664,0,28,"36","1","1","1",0
"29441",350,32930,0,76,"32","4","2","1",6930
"29442",716,31439,0,40,"40","5","1","2",0
"29443",9084,120350,0,33,"44","1","1","1",0
"29444",348,43323,0,83,"39","1","1","1",10494
"29445",364,40536,0,54,"40","1","2","1",0
"29446",74,80883,0,28,"40","5","1","2",0
"29447",450,63909,0,51,"40","1","1","1",0
"29448",0,94624,0,25,"43","7","2","1",0
"29449",0,30000,0,25,"42","7","2","2",0
"29450",562,161400,0,41,"45","1","1","1",0
"29451",384,71047,0,33,"43","1","1","1",0
"29452",0,48010,0,37,"44","5","1","2",0
"29453",511,42000,0,51,"39","1","2","1",0
"29454",68,23100,0,26,"40","7","2","2",0
"29455",378,66028,0,46,"39","1","1","1",0
"29456",929,35172,0,78,"37","1","1","2",4146
"29457",1000,26966,0,83,"40","4","1","1",13746
"29458",0,20208,0,80,"43","4","1","1",13920
"29459",450,56246,0,71,"40","7","1","1",17046
"29460",884,34321,0,82,"39","1","1","1",10680
"29461",2000,27658,0,73,"35","1","1","1",12486
"29462",468,30349,0,36,"39","1","1","2",0
"29463",410,28604,0,90,"43","4","1","2",16758
"29464",450,19340,0,71,"41","1","1","1",11562
"29465",329,24388,0,72,"40","1","1","2",10146
"29466",617,32750,0,67,"39","1","1","1",13455
"29467",750,17470,0,71,"43","1","1","1",12000
"29468",1000,37700,0,53,"39","1","1","1",0
"29469",0,60000,0,39,"41","1","1","2",0
"29470",738,29547,0,61,"33","1","1","1",0
"29471",678,34800,0,36,"39","5","1","2",0
"29472",0,8588,0,19,"39","7","1","1",0
"29473",1700,70400,0,58,"40","1","1","1",0
"29474",1950,39332,0,57,"39","1","1","2",0
"29475",1980,17136,0,70,"40","4","1","2",9594
"29476",596,15252,0,56,"39","1","1","1",8946
"29477",400,16616,0,81,"39","4","1","2",10956
"29478",0,54624,0,33,"40","1","4","1",0
"29479",0,30000,0,49,"43","1","1","2",0
"29480",0,17900,0,53,"39","6","2","2",0
"29481",1244,35046,0,70,"39","4","1","2",6546
"29482",0,15406,0,75,"39","5","1","1",10146
"29483",0,22936,1200,31,"39","7","2","2",0
"29484",759,65000,0,61,"39","4","1","1",0
"29485",0,42000,0,28,"39","1","1","2",0
"29486",5200,234857,0,55,"45","1","1","1",0
"29487",0,6633,0,22,"39","7","1","2",0
"29488",1679,99649,0,50,"35","7","2","1",0
"29489",0,56962,0,40,"43","1","1","2",0
"29490",1750,33000,0,42,"39","1","1","1",0
"29491",0,14000,0,39,"39","7","1","1",0
"29492",1200,72057,0,52,"42","5","1","1",0
"29493",450,73600,600,41,"42","5","1","2",0
"29494",0,17839,0,24,"43","7","1","1",0
"29495",2600,86470,0,71,"43","1","1","1",14196
"29496",0,15000,0,45,"36","4","2","1",0
"29497",1600,48200,0,53,"39","1","1","1",0
"29498",1318,118460,0,37,"43","1","1","1",0
"29499",0,83676,0,38,"40","1","2","2",0
"29500",1200,18500,0,47,"39","1","1","2",0
"29501",3104,26820,0,56,"39","5","2","2",0
"29502",2878,78737,450,41,"40","5","2","2",0
"29503",3600,24000,0,60,"33","5","1","1",0
"29505",550,11000,3000,31,"43","7","1","2",0
"29506",1410,108899,0,67,"44","1","1","1",9090
"29507",0,43000,0,38,"40","1","1","1",0
"29508",0,20052,0,28,"41","7","1","2",0
"29509",4821,243927,0,48,"44","1","1","1",0
"29510",0,26560,0,52,"37","1","2","1",0
"29511",0,153000,0,27,"40","1","2","2",0
"29512",1570,13728,0,84,"39","4","1","2",8946
"29513",612,50500,0,60,"43","4","1","2",0
"29514",2400,87343,0,44,"39","1","1","1",0
"29515",1200,28440,0,67,"40","1","1","2",8394
"29516",1058,80573,0,59,"39","1","1","1",0
"29517",0,20016,0,44,"43","7","1","2",0
"29518",0,28014,0,44,"43","5","1","1",0
"29519",1926,123225,0,39,"39","5","1","2",0
"29520",367,22036,0,54,"43","5","1","2",0
"29521",1650,124310,0,57,"43","1","4","1",0
"29522",879,55382,0,47,"39","1","1","2",0
"29523",4500,125562,0,40,"44","1","1","1",0
"29524",351,15866,0,59,"39","5","1","2",0
"29525",75,40956,0,75,"39","1","1","1",14946
"29526",0,46105,0,24,"43","7","1","1",0
"29527",0,28004,0,56,"40","6","2","2",0
"29528",1000,313416,0,81,"46","1","2","1",0
"29529",8000,22960,0,69,"43","4","2","2",3334
"29530",0,38010,0,67,"44","4","2","1",3210
"29531",2198,40017,0,55,"40","5","2","2",0
"29532",1200,40168,0,53,"39","1","2","1",0
"29533",1127,32094,0,81,"40","1","2","1",6546
"29534",0,55008,0,44,"40","6","2","2",0
"29535",5000,36922,0,58,"40","1","1","1",0
"29536",0,28233,0,79,"40","5","1","2",8642
"29537",1128,32920,3900,49,"43","6","1","2",0
"29538",1100,101562,0,44,"43","5","1","2",6600
"29539",840,40900,0,52,"39","7","2","2",0
"29540",0,56546,0,40,"37","1","1","2",0
"29541",450,17628,0,72,"40","1","2","1",0
"29542",2239,48550,0,30,"39","1","1","1",0
"29543",0,137068,0,35,"39","1","4","2",0
"29544",850,39000,0,48,"40","5","2","1",0
"29545",435,36070,0,57,"39","1","1","1",0
"29546",0,9700,2700,24,"43","7","2","2",0
"29547",0,6760,0,23,"39","7","2","2",0
"29548",1235,2000,0,45,"39","1","1","2",0
"29549",1294,154653,0,45,"45","1","2","1",0
"29550",1748,94060,0,30,"43","1","1","1",0
"29551",490,16794,0,68,"32","1","1","1",7506
"29552",0,41800,0,42,"40","1","1","2",0
"29554",1800,6885,0,83,"34","4","1","2",6392
"29555",3865,36352,0,65,"34","1","1","1",13686
"29556",0,28000,0,48,"39","1","1","1",0
"29557",0,60598,0,46,"40","5","2","2",0
"29558",0,39490,0,33,"40","6","2","2",0
"29559",0,26698,0,46,"39","1","1","1",0
"29560",0,21341,0,84,"34","4","1","2",10794
"29561",330,14112,0,84,"39","4","1","1",10866
"29562",0,58500,0,46,"39","1","1","1",0
"29563",2800,102180,0,52,"46","5","1","2",0
"29564",0,9479,0,52,"36","7","1","1",0
"29565",300,14000,0,52,"34","7","2","1",0
"29566",0,9800,0,30,"39","1","2","1",0
"29567",592,154360,0,52,"43","1","2","1",0
"29568",700,44253,0,50,"43","5","1","2",0
"29569",0,5000,0,21,"40","1","1","1",0
"29570",300,52280,0,36,"37","1","1","1",0
"29571",157,42546,0,63,"39","1","1","1",10546
"29572",1381,51684,7124,27,"39","1","1","2",0
"29573",160,36110,0,27,"42","1","1","1",0
"29574",80,39500,0,24,"37","1","1","1",0
"29575",3216,55280,0,63,"35","1","1","1",8725
"29576",960,37880,0,58,"37","5","1","2",0
"29577",0,26706,0,71,"34","4","1","1",11106
"29578",850,49015,0,59,"43","7","1","2",0
"29579",0,21747,0,65,"39","7","2","2",6705
"29580",0,81000,0,52,"43","1","1","1",0
"29582",1800,21016,0,53,"39","7","1","2",0
"29583",473,25000,0,45,"39","7","1","1",0
"29584",0,89376,0,44,"39","1","4","1",0
"29585",650,16416,0,90,"33","1","2","1",8586
"29586",2557,29120,0,49,"32","1","1","1",0
"29587",8166,4215,0,90,"32","3","2","2",2322
"29588",0,87597,0,51,"39","1","2","2",0
"29589",1700,166101,0,35,"44","7","1","1",0
"29590",400,294260,0,59,"46","1","1","1",0
"29591",2500,148112,0,47,"43","4","2","2",10800
"29592",1050,18516,0,60,"42","1","1","1",2886
"29593",0,48000,0,16,"36","7","1","1",0
"29594",0,61000,0,27,"43","7","1","2",0
"29595",0,5400,0,33,"37","7","2","1",3000
"29596",0,34000,0,30,"39","6","1","1",0
"29597",700,24366,0,45,"43","1","1","1",0
"29598",800,79386,0,63,"43","1","1","1",0
"29599",859,16502,0,78,"34","1","1","1",8946
"29600",0,74024,0,46,"39","1","1","2",0
"29601",500,12920,0,78,"37","4","1","2",12534
"29602",0,249030,0,23,"43","7","1","2",0
"29603",110,65000,0,70,"39","5","1","1",0
"29604",0,28600,0,41,"39","6","2","2",0
"29605",0,28913,5400,37,"41","1","1","2",0
"29606",2800,54666,0,32,"39","7","1","1",0
"29607",610,34756,0,33,"39","7","1","1",12126
"29608",2100,25062,0,83,"39","1","1","1",14946
"29609",984,49120,0,64,"39","5","1","2",9900
"29610",1175,46100,0,31,"40","7","1","2",0
"29611",393,34702,0,69,"39","1","1","1",6846
"29612",1000,25766,0,87,"40","4","1","2",8766
"29613",868,38558,0,52,"39","1","1","1",0
"29614",300,13746,0,88,"39","4","1","2",5346
"29615",1500,55797,0,71,"44","1","1","1",11346
"29616",2243,130500,0,57,"43","1","1","2",0
"29617",1600,57000,0,37,"43","3","1","1",0
"29618",783,45899,0,29,"40","7","2","2",0
"29619",454,26980,0,18,"35","7","2","2",3090
"29620",900,173239,0,46,"43","1","1","1",0
"29621",505,177250,0,41,"43","1","1","1",0
"29622",0,41000,0,41,"40","6","2","1",0
"29623",400,45000,0,39,"39","1","1","1",0
"29624",1800,120720,0,47,"39","1","1","1",0
"29625",475,111370,0,55,"43","1","1","1",0
"29626",0,9600,0,48,"39","1","1","1",0
"29627",400,3370,0,78,"35","4","1","2",0
"29628",167,17963,0,67,"34","4","1","1",9786
"29629",1100,48868,0,52,"40","1","1","1",0
"29630",260,93037,0,28,"43","1","1","1",0
